,목록키,목록명,목록설명,조회수,분류체계,기관코드,기관명,국가중점여부,목록 수정일,목록 URL,다운로드_활용신청건수,키워드,데이터 확장자,관리 부서명
4665,15125857,전라남도교육청_기숙사 현황,"전라남도 소재 학교에 설치된 기숙사 현황 데이터입니다.  학제, 학교명, 도로명 주소, 설립구분, 실수, 면적, 수용정원, 재실인원, 관리인원, 준공연도를 제공하며 면적은 제곱미터 기준입니다.",582,교육 - 교육일반,8490000,전라남도교육청,N,2024-12-27,https://www.data.go.kr/data/15125857/fileData.do,112.0,"기숙사,전라남도,수용정원",csv,정책기획과
2495,15141476,한국고전번역원_한국고전총간_지리류_5_여도비지,최성환(崔?煥 1813~1891)?김정호(金正浩 1804~1866 추정)가 1853년 이후 편찬한 것으로 추정되는 조선시대 전국 단위 지리지인 《여도비지(輿圖備志)》의 한문 원문,35,교육 - 교육일반,B552143,한국고전번역원,N,2025-01-22,https://www.data.go.kr/data/15141476/fileData.do,42.0,"여도비지,고전원문,원문",xml,고전정보센터
8674,15053815,한국교육개발원_자율고등학교 개황,"2011-2024 자율고등학교 설립별(교원수, 사무직원수, 학교수, 학생수), 시도별(교원수, 사무직원수, 학교수, 학생수), 직위별(교원수)",4135,교육 - 교육일반,B090027,한국교육개발원,N,2024-10-28,https://www.data.go.kr/data/15053815/fileData.do,4946.0,"교육통계정보,통계,자율고등학교",csv,통계분석서비스팀
2473,15141448,한국고전번역원_고전원문_임하필기,조선 말기의 문신 이유원(李裕元 1814~1888)이 편찬한 39권 33책의 필기류(筆記類) 편저인 《임하필기(林下筆記)》의 한문 원문,37,교육 - 교육일반,B552143,한국고전번역원,N,2025-01-22,https://www.data.go.kr/data/15141448/fileData.do,41.0,"이유원,한국고전,원문",xml,고전정보센터
8676,15053817,한국교육개발원_중학교 개황,"1965-2024 중학교 설립별(교원수, 사무직원수, 학교수, 학생수), 시도별(교원수, 사무직원수, 학교수, 학생수), 직위별(교원수) 개황",5445,교육 - 교육일반,B090027,한국교육개발원,N,2024-10-28,https://www.data.go.kr/data/15053817/fileData.do,5253.0,"교육통계정보,교육통계,중학교",csv,통계분석서비스팀
246,15029333,대전광역시교육청_학원 및 교습소 등록 현황,"대전광역시 교육청 관내 학원 및 교습소 등록 현황(교육지원청명,학원(교습소)명,주소,설립자명, 전화번호,교습과정, 교습과목, 정원, 교습기간, 총교습시간, 교습비, 모의고사비, 재료비, 급식비, 기숙사비, 차량비, 피복비, 기타경비 합계, 총교습비, 강사수)",7538,교육 - 교육일반,7430000,대전광역시교육청,N,2025-02-25,https://www.data.go.kr/data/15029333/fileData.do,2169.0,"학원,교습소,교습비",xlsx,혁신정책과
13481,15136999,제주특별자치도교육청_시설예약 일자구분,"학교통합누리집의 시설예약 일자구분 정보로 일자구분일련번로, 일자구분명, 일자구분노출여부, 일자구분설명을 제공",42,교육 - 교육일반,9290000,제주특별자치도교육청,N,2024-09-20,https://www.data.go.kr/data/15136999/fileData.do,14.0,"시설,예약,일자",csv,디지털미래기획과
1218,15077329,경기도교육청_정규 교원 및 기간제 교원수,"경기도교육청 연도별(2017~2023) 유치원,초등학교, 중학교,고등학교, 특수학교, 기타학교의  정규교원 및 기간제 교원 현황입니다.",2520,교육 - 교육일반,7530000,경기도교육청,N,2025-02-12,https://www.data.go.kr/data/15077329/fileData.do,924.0,"기간제교원,경기도 기간제,정규교원",xlsx,문헌정보과
13406,15137534,동북아역사재단_동북아역사넷 아이템 정보 목록,"동북아역사재단 역사자료 디지털플랫폼인 동북아역사넷의 아이템 정보에 대한 데이터입니다. 아이템 아이디, 아이템명, 카테고리, 시대, 자료 형태,  아이템 유형, XML 수, 기사 수, 서비스 유무 정보를 포함합니다.",136,교육 - 교육일반,B551961,동북아역사재단,N,2024-09-20,https://www.data.go.kr/data/15137534/fileData.do,19.0,"동북아역사넷,역사자료플랫폼,아이템정보",csv,교육홍보실
12994,15136237,대구광역시교육청_현지조치공개용정보,"대구광역시교육청 자체감사 중 지적사항이 아닌 현지조치 정보인  해당 감사계획 개요에 대한 ID, 해당 감사 수감기관에 대한 일련번호, 해당 감사에 대한 현지조치의 요약 내용을 공개정보로 개방합니다.",139,교육 - 교육일반,7240000,대구광역시교육청,N,2024-09-23,https://www.data.go.kr/data/15136237/fileData.do,19.0,"현지조치,감사,조치",csv,감사관
8675,15053816,한국교육개발원_일반고등학교 개황,"2011-2024 일반고등학교 설립별(교원수, 사무직원수, 학교수, 학생수), 시도별(교원수, 사무직원수, 학교수, 학생수), 직위별(교원수)",5238,교육 - 교육일반,B090027,한국교육개발원,N,2024-10-28,https://www.data.go.kr/data/15053816/fileData.do,5308.0,"교육통계정보,통계,일반고등학교",csv,통계분석서비스팀
12661,15102178,제주특별자치도교육청_학교 CCTV 설치현황,제주특별자치도교육청 소속 전체 학교 내에 설치된 CCTV 설치 현황을 실외설치와 실내 설치로 구분하여 학교별로 설치된 현황을 알려줌<br/>,1275,교육 - 교육일반,9290000,제주특별자치도교육청,N,2024-09-24,https://www.data.go.kr/data/15102178/fileData.do,829.0,"학교,CCTV,설치",csv,디지털미래기획과
12560,15137238,경상남도교육청_토박이말정보,경상남도교육청에서 제공하는 경상남도 지역 방언에 관한 정보 제공하며 이를 토박이말이라는 주제로 서비스를 제공하고 있따.,98,교육 - 교육일반,9010000,경상남도교육청,N,2024-09-24,https://www.data.go.kr/data/15137238/fileData.do,24.0,"토박이말  ,방언,경상남도",csv,창의인재과
11964,15137125,경기도교육청_경기도용인교육지원청 통합홈페이지 보도자료,"이 데이터는 경기도용인교육지원청 알림마당 용인교육소식 게시판에 등록된 게시글을 텍스트 형태로 변환한 자료입니다. 보도자료 관련 게시글의 게시판명, 게시물번호, 게시물제목, 게시물내용, 등록일시의 정보를 제공합니다.",245,교육 - 교육일반,7530000,경기도교육청,N,2024-09-26,https://www.data.go.kr/data/15137125/fileData.do,32.0,"홍보,보도자료,용인교육소식",xls,용인교육지원청 감사과
11921,15137895,경기도교육청_경기도여주교육지원청_통합홈페이지 보도자료,"경기도교육청 경기도여주교육지원청 통합홈페이지의 보도자료 게시판에 대한  데이터로 제목, 등록일 정보를 제공합니다.",123,교육 - 교육일반,7530000,경기도교육청,N,2024-09-26,https://www.data.go.kr/data/15137895/fileData.do,20.0,"홍보,보도자료,여주알림",csv,여주교육지원청
11071,15038511,제주특별자치도교육청_학교현황,"제주특별자치도 소재 유.초.중.고.특수학교 소재지, 개교일자, 우편번호, 주소, 전화번호, 홈페이지주소 안내",4276,교육 - 교육일반,9290000,제주특별자치도교육청,N,2024-10-02,https://www.data.go.kr/data/15038511/fileData.do,2167.0,"학교주소,개교일자,학교홈페이지",csv,디지털미래기획과
10921,15102180,제주특별자치도교육청_학교 통학버스 운영 현황,"제주특별자치도교육청 소속 학교에서 운영되고 있는 통학 버스에 대한 현황(관할교육청,학교급, 설립구분, 학교명, 차종, 승차정원, 차량구분, 기준일을 보여줌",914,교육 - 교육일반,9290000,제주특별자치도교육청,N,2024-10-04,https://www.data.go.kr/data/15102180/fileData.do,398.0,"학교,통학버스,운영현황",csv,디지털미래기획과
1430,15095323,광주광역시교육청_학원 및 교습소 현황,"광주광역시 학원 및 교습소 현황으로 학원명, 주소, 전화번호, 교습과정, 교습과목, 교습기간 등의 항목을 제공합니다.",3162,교육 - 교육일반,7380000,광주광역시교육청,N,2025-02-10,https://www.data.go.kr/data/15095323/fileData.do,1348.0,"학원,교습소,현황",xlsx,진로진학과
8677,15053818,한국교육개발원_초등학교 개황,"1965-2024 설립별(교원수, 사무직원수, 학교수, 학생수), 시도별(교원수, 사무직원수, 학교수, 학생수), 직위별(교원수) 개황",8357,교육 - 교육일반,B090027,한국교육개발원,N,2024-10-28,https://www.data.go.kr/data/15053818/fileData.do,7110.0,"교육통계정보,교육통계,초등학교",csv,통계분석서비스팀
8678,15053819,한국교육개발원_유치원 개황,"1965-2024 유치원 설립별(교원수, 사무직원수, 학교수, 학생수), 시도별(교원수, 사무직원수, 학교수, 학생수), 직위별(교원수) 개황",5901,교육 - 교육일반,B090027,한국교육개발원,N,2024-10-28,https://www.data.go.kr/data/15053819/fileData.do,5564.0,"교육통계정보,교육통계,유치원",csv,통계분석서비스팀
8704,15006961,대구광역시교육청_폐교재산 현황 정보,"대구광역시교육청이 관리 하는 폐교 재산 현황에 대한 데이터로  폐교재산명, 폐교 건축물 및 토지 면적, 향후 활용 방안, 폐교 일자, 대부기간 등의 정보를 제공합니다.",6743,교육 - 교육일반,7240000,대구광역시교육청,N,2024-10-28,https://www.data.go.kr/data/15006961/fileData.do,2674.0,"폐교,대부,공유재산",csv,학교운영과
9661,3044494,제주특별자치도교육청_학원현황,"제주특별자치도교육청 산하 지역교육지원청에서 지도감독하는 학원에 대한 관할교육청, 학원명, 학원주소, 분야, 교습계열, 교습과정,교습과목,정원,학원종류,등록일,등록상태, 기숙학원여부,교습기간, 총교습시간(분), 교습비, 시간당수당료,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,총교습비(시간당),강사수 정보 제공<br/>",6066,교육 - 교육일반,9290000,제주특별자치도교육청,N,2024-10-18,https://www.data.go.kr/data/3044494/fileData.do,1815.0,"학원정보,교습소정보,교습비",csv,디지털미래기획과
9842,15124486,제주특별자치도교육청_교습소현황,"제주특별자치도교육청 산하 지역교육지원청에서 지도감독하는 교습소에 대한 관할교육청, 교습소명, 교습소주소, 교습계열, 교습과정,교습과목, 정원,등록일,등록상태, 기숙학원여부,교습기간, 총교습시간, 교습비, 시간당수강료,모의고사비,재료비,급식비,간식비,기숙사비,차량비,피복비,기타경비합계, 총교습비(시간당) 정보 제공",621,교육 - 교육일반,9290000,제주특별자치도교육청,N,2024-10-16,https://www.data.go.kr/data/15124486/fileData.do,139.0,"교습소정보,교습과목,교습비",csv,디지털미래기획과
17345,15134764,경기도교육청_경기이룸대학 강의계획서,"경기이룸대학에서 운영하는 강의의 정보로 강의명, 강의 유형, 강의 과정, 정원, 강의요일, 강의지역, 강사의 소속 등을 제공합니다.",153,교육 - 유아및초·중등교육,7530000,경기도교육청,N,2024-09-02,https://www.data.go.kr/data/15134764/fileData.do,27.0,"경기이룸대학,강의목록,참여기관",csv,지역교육담당관
9585,15138805,충청남도교육청_초중고등학교 신재생에너지설비 보유현황,"충남교육청 내 초중고등학교 신재생에너지설비(태양광, 지열, 연료전지)에 대한 보유 현황 데이터등을 제공합니다.<br/>",171,교육 - 유아및초·중등교육,8140000,충청남도교육청,N,2024-10-18,https://www.data.go.kr/data/15138805/fileData.do,35.0,"신재생에너지설비,태양광,유지관리",csv,시설과
1220,15077331,경기도교육청_행정구역별_학제별_학급_학생_교원,"경기도 행정구역별, 학교급별  학생수, 학급수, 교원수, 직원수, 고등학교 진학 관련 자료 및 교실수, 교지면적 등 학교별 주요 현황입니다.",5267,교육 - 유아및초·중등교육,7530000,경기도교육청,N,2025-02-12,https://www.data.go.kr/data/15077331/fileData.do,1676.0,"경기도 학생,학생수,학교수",xlsx,문헌정보과
15149,15135444,경상남도교육청_경남대입정보센터_학교정보,"경상남도교육청 경남대입정보센터에서 운영하는 학교정보입니다. 학교명, 학교코드, 시도명, 지구명, 고유번호 등의 데이터를 포함하고 있습니다.",132,교육 - 유아및초·중등교육,9010000,경상남도교육청,N,2024-09-11,https://www.data.go.kr/data/15135444/fileData.do,19.0,"학교명,학교코드,시도명",csv,진로교육과 경남대입정보센터
3945,15140570,대구광역시교육청_학교CCTV 현황,"대구광역시교육청 소속 전체 학교 내에 설치된 CCTV 설치 현황에 대한 데이터로 학교급, 설립별 구분하여 학교별로 설치된 현황을 알려줌",128,교육 - 유아및초·중등교육,7240000,대구광역시교육청,N,2025-01-08,https://www.data.go.kr/data/15140570/fileData.do,19.0,"CCTV,학교,설치",csv,안전총괄과
14791,15135448,경상남도교육청_경남대입정보센터_연도별대학정보,"경상남도교육청 경남대입정보센터에서 운영하는 연도별대학정보입니다. 고유번호, 연도, 이름, 이름(영어), 색인, 대학 구분, 지역, 캠퍼스 구분, 상태, 설립 구분, 우편번호, 주소, 전화번호, 팩스번호, 홈페이지, 사용 여부, 로고, 대학 구분(간단), 이름(표시), 대입전형기본계획, 수시 모집요강, 수시 입시결과, 정시 모집요강, 정시 입시결과, 대학 고유번호등의 데이터를 포함하고 있습니다.",270,교육 - 유아및초·중등교육,9010000,경상남도교육청,N,2024-09-12,https://www.data.go.kr/data/15135448/fileData.do,32.0,"대학유형,홈페이지URL 주소,입학계획",csv,진로교육과 경남대입정보센터
