"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","전체학급수","전체학생수","생활안전교육 시간(단위활동차시)-1학기","생활안전교육 시간(단위활동차시)-2학기","생활안전교육 시간(단위활동차시)-합계","교통안전교육 시간(단위활동차시)-1학기","교통안전교육 시간(단위활동차시)-2학기","교통안전교육 시간(단위활동차시)-합계","폭력예방및신변보호교육 시간(단위활동차시)-1학기","폭력예방및신변보호교육 시간(단위활동차시)-2학기","폭력예방및신변보호교육 시간(단위활동차시)-합계","약물중독예방교육 시간(단위활동차시) - 1학기 (2020년 이후)","약물중독예방교육 시간(단위활동차시) - 2학기 (2020년 이후)","약물중독예방교육 시간(단위활동차시) - 합계 (2020년 이후)","지능정보서비스과의존관련교육 시간(단위활동차시) - 1학기 (2023년 이후)","지능정보서비스과의존관련교육 시간(단위활동차시) - 2학기 (2023년 이후)","지능정보서비스과의존관련교육 시간(단위활동차시) - 합계 (2023년 이후)","재난안전교육 시간(단위활동차시)-1학기","재난안전교육 시간(단위활동차시)-2학기","재난안전교육 시간(단위활동차시)-합계","직업안전교육 시간(단위활동차시)-1학기","직업안전교육 시간(단위활동차시)-2학기","직업안전교육 시간(단위활동차시)-합계","응급처치교육 시간(단위활동차시)-1학기","응급처치교육 시간(단위활동차시)-2학기","응급처치교육 시간(단위활동차시)-합계"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001014","서울공항초등학교","02","공립","N","","55","1534","6","6","12","6","5","11","4","4","8","3","2","5","1","1","2","3","3","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001015","서울남명초등학교","02","공립","N","","24","539","6","6","12","6","5","11","4","4","8","5","5","10","2","2","4","4","2","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001016","서울내발산초등학교","02","공립","N","","49","1281","6","6","12","6","5","11","4","4","8","3","3","6","2","2","4","3","3","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001017","서울등명초등학교","02","공립","N","","8","100","6","6","12","5.5","5.5","11","5","5","10","2","2","4","3","3","6","4","2","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001018","서울등서초등학교","02","공립","N","","18","268","6.5","7.1","13.6","5.8","6.2","12","4.8","4.8","9.6","2.4","3","5.4","2.5","3","5.5","2.9","3.8","6.7","1.1","1.4","2.5","2.1","1.8","3.9"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001019","서울등양초등학교","02","공립","N","","11","160","6","6","12","6","5","11","4","4","8","2","3","5","3","2","5","3","3","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001020","서울등원초등학교","02","공립","N","","11","151","6","6","12","6","5","11","4","4","8","6","4","10","1","1","2","3","3","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001021","서울등촌초등학교","02","공립","N","","23","459","6","6","12","6","5","11","4","4","8","4","4","8","1","1","2","3","3","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001022","서울등현초등학교","02","공립","N","","26","532","10","7","17","6","6","12","5","4","9","2","3","5","3","2","5","3","4","7","2","2","4","2","1","3"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001023","서울목동초등학교","02","공립","N","","49","1331","6.3","9.7","16","3.3","7.7","11","6.2","8.8","15","3.2","2.4","5.6","2.6","2","4.6","2.7","3.3","6","1","1","2","1.8","1.2","3"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001024","서울목원초등학교","02","공립","N","","22","459","6.9","6.4","13.3","5.7","5.3","11","6","3","9","3.5","3.6","7.1","4","3.1","7.1","3.3","3.4","6.7","1","1","2","1.1","1.1","2.2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001025","서울발산초등학교","02","공립","N","","45","1025","6","6","12","6","5","11","4","4","8","3","2","5","2","3","5","3","3","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001026","서울방화초등학교","02","공립","N","","25","518","6","6","12","6","5","11","6","4","10","4","4","8","1","1","2","3","3","6","1","1","2","1","3","4"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001027","서울백석초등학교","02","공립","N","","26","494","6","6","12","6","5","11","4","4","8","3","2","5","3","2","5","3","3","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001028","서울삼정초등학교","02","공립","N","","12","219","6","6","12","6","5","11","4","4","8","2","2","4","3","3","6","3","3","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001029","서울서정초등학교","02","공립","N","","34","801","7.9","5.2","13.1","6.3","6.3","12.6","8.6","9","17.6","2.3","2.7","5","2.5","2.5","5","4","3.4","7.4","1","1","2","2","1","3"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001030","서울송정초등학교","02","공립","N","","36","709","6","6","12","6","5","11","6","5","11","2","3","5","3","2","5","3","3","6","1","2","3","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001031","서울송화초등학교","02","공립","N","","53","1216","5","5","10","5","5","10","5","5","10","3","2","5","2","3","5","3","3","6","1","2","3","1","2","3"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001032","서울신강초등학교","02","공립","N","","20","393","6","6","12","6","5","11","4","4","8","3","2","5","2","3","5","3","3","6","1","1","2","0","2","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001033","서울신곡초등학교","02","공립","N","","29","614","6","6","12","5","6","11","4","4","8","5","5","10","1","1","2","3","4","7","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001034","서울신남초등학교","02","공립","N","","38","950","7.3","6.3","13.6","5.9","5.7","11.6","5.8","4.9","10.7","3","2.5","5.5","2.7","2.8","5.5","3.4","4.4","7.8","1.2","2.4","3.6","2.6","1.7","4.3"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001035","서울신목초등학교","02","공립","N","","38","942","7","7","14","6","6","12","5","5","10","3","3","6","2","2","4","5","4","9","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001036","서울신서초등학교","02","공립","N","","44","1089","3","9","12","6","5","11","3","5","8","4","1","5","4","1","5","2","4","6","0","2","2","2","0","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001037","서울신원초등학교","02","공립","N","","21","403","7","6","13","6","5","11","6","6","12","2","2","4","3","2","5","4","3","7","1","2","3","2","1","3"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001038","서울신월초등학교","02","공립","N","","30","593","3.6","6.5","10.1","6.1","3.4","9.5","3.3","1.1","4.4","3.3","1.1","4.4","1.1","1.4","2.5","1.5","4.4","5.9","0.1","0.2","0.3","1.1","0.7","1.8"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001039","서울신정초등학교","02","공립","N","","64","1307","6","4","10","5","5","10","7","7","14","3","2","5","2","3","5","3","3","6","1","2","3","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001040","서울양강초등학교","02","공립","N","","24","500","6","6","12","6","5","11","4","4","8","5","5","10","1","1","2","3","3","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001041","서울양동초등학교","02","공립","N","","18","331","6","6","12","6","5","11","5","3","8","5","5","10","1","1","2","3","3","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001042","서울양명초등학교","02","공립","N","","26","582","6","6","12","6","5","11","4","4","8","5","5","10","1","1","2","3","3","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001043","서울양목초등학교","02","공립","N","","33","608","6","6","12","5","5","10","3","3","6","3","3","6","1","1","2","3","3","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001044","서울양원초등학교","02","공립","N","","13","233","9","9","18","6","7","13","10","9","19","5","5","10","5","4","9","3","4","7","1","2","3","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001045","서울양천초등학교","02","공립","N","","18","336","6","6","12","6","5","11","4","4","8","5","5","10","2.1","2","4.1","3","3","6","1","1","2","2","1","3"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001046","서울양화초등학교","02","공립","N","","29","618","10.2","2.3","12.5","4.7","7.1","11.8","5.7","2.5","8.2","1.4","1.7","3.1","2.3","4.7","7","3.9","2.5","6.4","0.3","2","2.3","0.5","2.3","2.8"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001048","서울염동초등학교","02","공립","N","","38","917","3","5","8","3","3","6","6","5","11","6","5","11","2","2","4","2","2","4","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001049","서울염창초등학교","02","공립","N","","38","855","6","6","12","6","5","11","4","4","8","2","3","5","3","2","5","3","3","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001050","서울영도초등학교","02","공립","N","","46","1117","5.8","5.8","11.6","4.5","4.5","9","9.2","9.2","18.4","4","4","8","4","4","8","2.8","2.7","5.5","0.5","0.5","1","0.8","0.7","1.5"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001051","서울우장초등학교","02","공립","N","","40","937","6","6","12","4","7","11","4","4","8","2","2","4","3","3","6","3","3","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001052","서울월정초등학교","02","공립","N","","41","840","12","1","13","11","1","12","9","3","12","3","2","5","2","3","5","7","0","7","2","0","2","2","0","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001053","서울월촌초등학교","02","공립","N","","43","1013","6","6","12","6","5","11","4","4","8","4","4","8","1","1","2","3","3","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001054","서울은정초등학교","02","공립","N","","17","299","6","6","12","7","4","11","4","4","8","3","2","5","3","2","5","3","3","6","1","1","2","1","1","2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001055","서울정곡초등학교","02","공립","N","","12","148","6.8","6.7","13.5","6.8","6","12.8","11.6","7.3","18.9","5.1","4.8","9.9","1","1","2","3.5","2.6","6.1","2.3","2.3","4.6","2.8","2.4","5.2"
